MAXlevel 14, Oh 2.3e-02, Oha 4.6e-04, Bo 0.000, zWall 4, Ldomain 10, drillAMR 1
i dt t ke maxlevel r_b z_b r_base z_base q_jet q_l
66 4.807692e-05 0.00257212 4.071647e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
67 4.807692e-05 0.00262019 4.261566e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
68 4.807692e-05 0.00266827 4.463139e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
69 4.807692e-05 0.00271635 4.670456e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
70 4.807692e-05 0.00276442 4.853568e-04 12 1.831055e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
71 4.807692e-05 0.00281250 5.055490e-04 12 1.831055e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
72 4.807692e-05 0.00286058 5.277660e-04 12 1.831055e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
73 4.807692e-05 0.00290865 5.511617e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
74 4.807692e-05 0.00295673 5.753802e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
75 4.807692e-05 0.00300481 6.002213e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
76 4.807692e-05 0.00305288 6.242528e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
77 4.807692e-05 0.00310096 6.497731e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
78 4.807692e-05 0.00314904 6.764326e-04 12 1.831055e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
79 4.807692e-05 0.00319712 6.805367e-04 12 2.075195e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
80 4.807692e-05 0.00324519 7.008574e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
81 4.807692e-05 0.00329327 7.272883e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
82 4.807692e-05 0.00334135 7.559909e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
83 4.807692e-05 0.00338942 7.858083e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
84 4.807692e-05 0.00343750 8.163012e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
85 4.807692e-05 0.00348558 8.466277e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
86 4.807692e-05 0.00353365 8.773382e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
87 4.807692e-05 0.00358173 9.097169e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
88 4.807692e-05 0.00362981 9.041169e-04 12 2.319336e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
89 4.807692e-05 0.00367788 9.328445e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
90 4.807692e-05 0.00372596 9.600226e-04 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
91 4.807692e-05 0.00377404 9.945055e-04 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
92 4.807692e-05 0.00382212 1.030582e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
93 4.807692e-05 0.00387019 1.067454e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
94 4.807692e-05 0.00391827 1.104720e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
95 4.807692e-05 0.00396635 1.142619e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
96 4.807692e-05 0.00401442 1.181363e-03 12 2.319336e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
97 4.807692e-05 0.00406250 1.191983e-03 12 2.563477e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
98 4.807692e-05 0.00411058 1.224227e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
99 4.807692e-05 0.00415865 1.263462e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
100 4.807692e-05 0.00420673 1.305012e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
101 4.807692e-05 0.00425481 1.347746e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
102 4.807692e-05 0.00430288 1.389990e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
103 4.807692e-05 0.00435096 1.433027e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
104 4.807692e-05 0.00439904 1.477828e-03 12 2.563477e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
105 4.807692e-05 0.00444712 1.494473e-03 12 2.807617e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
106 4.807692e-05 0.00449519 1.533902e-03 12 2.807617e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
107 4.807692e-05 0.00454327 1.579107e-03 12 2.807617e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
108 4.807692e-05 0.00459135 1.626242e-03 12 2.807617e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
109 4.807692e-05 0.00463942 1.674925e-03 12 2.807617e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
110 4.807692e-05 0.00468750 1.723095e-03 12 2.807617e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
111 4.807692e-05 0.00473558 1.772429e-03 12 2.807617e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
112 4.807692e-05 0.00478365 1.824128e-03 12 3.051758e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
113 4.807692e-05 0.00483173 1.860334e-03 12 3.051758e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
114 4.807692e-05 0.00487981 1.909653e-03 12 3.051758e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
115 4.807692e-05 0.00492788 1.961914e-03 12 3.051758e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
116 4.807692e-05 0.00497596 2.016023e-03 12 3.051758e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
117 4.807692e-05 0.00502404 2.071032e-03 12 3.051758e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
118 4.807692e-05 0.00507212 2.126593e-03 12 3.051758e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
119 4.807692e-05 0.00512019 2.183446e-03 12 3.051758e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
120 4.807692e-05 0.00516827 2.196683e-03 12 3.295898e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
121 4.807692e-05 0.00521635 2.243547e-03 12 3.295898e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
122 4.807692e-05 0.00526442 2.299815e-03 12 3.295898e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
123 4.807692e-05 0.00531250 2.359015e-03 12 3.295898e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
124 4.807692e-05 0.00536058 2.419819e-03 12 3.295898e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
125 4.807692e-05 0.00540865 2.479611e-03 12 3.295898e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
126 4.807692e-05 0.00545673 2.538940e-03 12 3.295898e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
127 4.807692e-05 0.00550481 2.601807e-03 12 3.295898e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
128 4.807692e-05 0.00555288 2.641869e-03 12 3.540039e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
129 4.807692e-05 0.00560096 2.701887e-03 12 3.540039e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
130 4.807692e-05 0.00564904 2.766362e-03 12 3.540039e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
131 4.807692e-05 0.00569712 2.832857e-03 12 3.540039e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
132 4.807692e-05 0.00574519 2.900520e-03 12 3.540039e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
133 4.807692e-05 0.00579327 2.968465e-03 12 3.540039e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
134 4.807692e-05 0.00584135 3.036494e-03 12 3.540039e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
135 4.807692e-05 0.00588942 3.058916e-03 12 3.784180e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
136 4.807692e-05 0.00593750 3.116673e-03 12 3.784180e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
137 4.807692e-05 0.00598558 3.184347e-03 12 3.784180e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
138 4.807692e-05 0.00603365 3.254485e-03 12 3.784180e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
139 4.807692e-05 0.00608173 3.327979e-03 12 3.784180e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
140 4.807692e-05 0.00612981 3.400224e-03 12 3.784180e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
141 4.807692e-05 0.00617788 3.469705e-03 12 3.784180e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
142 4.807692e-05 0.00622596 3.534943e-03 12 4.028320e-02 -1.489258e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
143 4.807692e-05 0.00627404 3.608235e-03 12 4.028320e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
144 4.807692e-05 0.00632212 3.684561e-03 12 4.028320e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
145 4.807692e-05 0.00637019 3.761967e-03 12 4.028320e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
146 4.807692e-05 0.00641827 3.839825e-03 12 4.028320e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
147 4.807692e-05 0.00646635 3.916131e-03 12 4.028320e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
148 4.807692e-05 0.00651442 3.996447e-03 12 4.272461e-02 -5.126953e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
149 4.807692e-05 0.00656250 4.057413e-03 12 4.272461e-02 -5.126953e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
150 4.807692e-05 0.00661058 4.135711e-03 12 4.272461e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
151 4.807692e-05 0.00665865 4.215810e-03 12 4.272461e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
152 4.807692e-05 0.00670673 4.298284e-03 12 4.272461e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
153 4.807692e-05 0.00675481 4.380707e-03 12 4.272461e-02 -1.245117e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
154 4.807692e-05 0.00680288 4.464326e-03 12 4.272461e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
155 4.807692e-05 0.00685096 4.549973e-03 12 4.272461e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
156 4.807692e-05 0.00689904 4.623370e-03 12 4.516602e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
157 4.807692e-05 0.00694712 4.706800e-03 12 4.516602e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
158 4.807692e-05 0.00699519 4.792015e-03 12 4.516602e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
159 4.807692e-05 0.00704327 4.880777e-03 12 4.516602e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
160 4.807692e-05 0.00709135 4.966950e-03 12 4.516602e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
161 4.807692e-05 0.00713942 5.054760e-03 12 4.516602e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
162 4.807692e-05 0.00718750 5.146001e-03 12 4.760742e-02 -5.126953e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
163 4.807692e-05 0.00723558 5.207621e-03 12 4.760742e-02 -5.126953e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
164 4.807692e-05 0.00728365 5.294930e-03 12 4.760742e-02 -1.245117e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
165 4.807692e-05 0.00733173 5.383607e-03 12 4.760742e-02 -1.245117e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
166 4.807692e-05 0.00737981 5.477164e-03 12 4.760742e-02 -1.245117e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
167 4.807692e-05 0.00742788 5.570104e-03 12 4.760742e-02 -1.245117e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
168 4.807692e-05 0.00747596 5.659557e-03 12 4.760742e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
169 4.807692e-05 0.00752404 5.755790e-03 12 5.004883e-02 -5.126953e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
170 4.807692e-05 0.00757212 5.842516e-03 12 5.004883e-02 -5.126953e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
171 4.807692e-05 0.00762019 5.936330e-03 12 5.004883e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
172 4.807692e-05 0.00766827 6.031576e-03 12 5.004883e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
173 4.807692e-05 0.00771635 6.131672e-03 12 5.004883e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
174 4.807692e-05 0.00776442 6.230020e-03 12 5.004883e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
175 4.807692e-05 0.00781250 6.325746e-03 12 5.004883e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
176 4.807692e-05 0.00786058 6.427957e-03 12 5.249023e-02 -5.126953e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
177 4.807692e-05 0.00790865 6.476226e-03 12 5.249023e-02 -5.126953e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
178 4.807692e-05 0.00795673 6.570102e-03 12 5.249023e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
179 4.807692e-05 0.00800481 6.670380e-03 12 5.249023e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
180 4.807692e-05 0.00805288 6.777207e-03 12 5.249023e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
