MAXlevel 16, Oh 3.0e-02, Oha 6.0e-04, Bo 0.000, zWall 4, Ldomain 10, drillAMR 1
i dt t ke maxlevel r_b z_b r_base z_base q_jet q_l
0 3.057120e-09 0.00000000 0.000000e+00 15 1.991272e-02 -1.525879e-05 1.312256e-02 -2.020203e+00 0.000000e+00 0.000000e+00
1 3.057120e-09 0.00000000 6.006759e-13 14 1.968384e-02 -9.155273e-05 1.525879e-04 -2.020050e+00 0.000000e+00 0.000000e+00
2 1.957943e-07 0.00000020 4.049024e-10 13 1.922607e-02 -2.008057e-02 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
3 7.215384e-07 0.00000092 1.739479e-09 13 1.892090e-02 -2.038574e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
4 2.205846e-06 0.00000313 1.042697e-08 13 1.892090e-02 -2.038574e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
5 3.409035e-06 0.00000654 3.590891e-08 13 1.892090e-02 -2.038574e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
6 4.772649e-06 0.00001131 1.004296e-07 13 1.892090e-02 -2.038574e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
7 5.568090e-06 0.00001688 2.109806e-07 13 1.892090e-02 -2.038574e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
8 6.805443e-06 0.00002368 3.900306e-07 13 1.770020e-02 -8.544922e-04 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
9 7.777650e-06 0.00003146 6.454738e-07 13 1.770020e-02 -8.544922e-04 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
10 7.777650e-06 0.00003924 9.477129e-07 13 1.770020e-02 -8.544922e-04 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
11 7.777650e-06 0.00004701 1.289626e-06 13 1.770020e-02 -8.544922e-04 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
12 7.777650e-06 0.00005479 1.664717e-06 13 1.770020e-02 -8.544922e-04 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
13 7.777650e-06 0.00006257 2.067267e-06 12 1.770020e-02 -8.544922e-04 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
14 7.777650e-06 0.00007035 2.403850e-06 12 1.831055e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
15 7.777650e-06 0.00007813 2.797218e-06 12 1.831055e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
16 1.736111e-05 0.00009549 3.768278e-06 12 1.831055e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
17 2.025463e-05 0.00011574 4.966879e-06 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
18 2.259170e-05 0.00013833 6.368702e-06 12 1.586914e-02 -2.685547e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
19 2.455620e-05 0.00016289 7.927027e-06 12 1.586914e-02 -2.685547e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
20 2.701182e-05 0.00018990 9.644207e-06 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
21 2.851247e-05 0.00021841 1.144091e-05 12 1.586914e-02 -2.685547e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
22 3.029450e-05 0.00024871 1.330891e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
23 3.245840e-05 0.00028117 1.523213e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
24 3.245840e-05 0.00031362 1.707821e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
25 3.245840e-05 0.00034608 1.885976e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
26 3.570424e-05 0.00038179 2.073457e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
27 3.570424e-05 0.00041749 2.254949e-05 12 1.586914e-02 -2.685547e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
28 3.570424e-05 0.00045320 2.432034e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
29 3.570424e-05 0.00048890 2.606722e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
30 3.570424e-05 0.00052460 2.780668e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
31 3.570424e-05 0.00056031 2.955430e-05 11 1.098633e-02 -5.126953e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
32 3.570424e-05 0.00059601 3.065668e-05 12 1.708984e-02 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
33 3.570424e-05 0.00063172 3.347191e-05 12 1.831055e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
34 3.570424e-05 0.00066742 3.572200e-05 12 1.831055e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
35 3.570424e-05 0.00070312 3.736210e-05 12 8.544922e-03 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
36 4.807692e-05 0.00075120 3.992104e-05 12 8.544922e-03 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
37 4.807692e-05 0.00079928 4.281052e-05 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
38 4.807692e-05 0.00084736 4.599221e-05 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
39 4.807692e-05 0.00089543 4.930632e-05 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
40 4.807692e-05 0.00094351 5.298875e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
41 4.807692e-05 0.00099159 5.701296e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
42 4.807692e-05 0.00103966 6.135109e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
43 4.807692e-05 0.00108774 6.598647e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
44 4.807692e-05 0.00113582 7.094504e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
45 4.807692e-05 0.00118389 7.621795e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
46 4.807692e-05 0.00123197 8.173920e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
47 4.807692e-05 0.00128005 8.755220e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
48 4.807692e-05 0.00132812 9.366712e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
49 4.807692e-05 0.00137620 1.000691e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
50 4.807692e-05 0.00142428 1.067739e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
51 4.807692e-05 0.00147236 1.137400e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
52 4.807692e-05 0.00152043 1.209491e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
53 4.807692e-05 0.00156851 1.285089e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
54 4.807692e-05 0.00161659 1.362865e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
55 4.807692e-05 0.00166466 1.444185e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
56 4.807692e-05 0.00171274 1.528460e-04 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
57 4.807692e-05 0.00176082 1.617194e-04 12 1.342773e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
58 4.807692e-05 0.00180889 1.655319e-04 12 1.342773e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
59 4.807692e-05 0.00185697 1.729980e-04 13 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
60 4.807692e-05 0.00190505 1.821074e-04 13 1.281738e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
61 1.602564e-05 0.00192107 1.854273e-04 13 1.281738e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
62 1.602564e-05 0.00193710 1.878887e-04 13 1.281738e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
63 1.602564e-05 0.00195312 1.906111e-04 13 1.281738e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
64 1.644737e-05 0.00196957 1.935009e-04 13 1.281738e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
65 1.644737e-05 0.00198602 1.964623e-04 13 1.281738e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
66 1.644737e-05 0.00200247 1.995000e-04 13 1.281738e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
67 1.644737e-05 0.00201891 2.026234e-04 13 1.281738e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
68 1.644737e-05 0.00203536 2.058795e-04 13 1.281738e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
69 1.644737e-05 0.00205181 2.092483e-04 13 1.281738e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
70 1.644737e-05 0.00206826 2.127418e-04 12 1.281738e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
71 1.644737e-05 0.00208470 2.163849e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
72 1.809211e-05 0.00210280 2.204938e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
73 2.035362e-05 0.00212315 2.255011e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
74 2.374589e-05 0.00214690 2.315658e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
75 2.374589e-05 0.00217064 2.377963e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
76 2.374589e-05 0.00219439 2.441855e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
77 2.374589e-05 0.00221813 2.507982e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
78 2.374589e-05 0.00224188 2.575664e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
79 2.374589e-05 0.00226562 2.644785e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
80 3.472222e-05 0.00230035 2.747423e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
81 3.472222e-05 0.00233507 2.854119e-04 12 1.342773e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
82 3.703704e-05 0.00237211 2.966689e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
83 3.703704e-05 0.00240914 3.049522e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
84 3.703704e-05 0.00244618 3.159510e-04 13 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
85 3.703704e-05 0.00248322 3.279223e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
86 1.697531e-05 0.00250019 3.332157e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
87 1.697531e-05 0.00251717 3.376233e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
88 1.697531e-05 0.00253414 3.420432e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
89 1.697531e-05 0.00255112 3.465180e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
90 1.697531e-05 0.00256809 3.510440e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
91 1.697531e-05 0.00258507 3.556025e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
92 1.697531e-05 0.00260204 3.602860e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
93 1.697531e-05 0.00261902 3.651030e-04 12 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
94 1.697531e-05 0.00263600 3.699639e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
95 1.958689e-05 0.00265558 3.758146e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
96 2.136752e-05 0.00267695 3.826485e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
97 2.374169e-05 0.00270069 3.904570e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
98 2.374169e-05 0.00272443 3.986643e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
99 2.769864e-05 0.00275213 4.086884e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
100 2.769864e-05 0.00277983 4.192065e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
101 2.769864e-05 0.00280753 4.301507e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
102 2.769864e-05 0.00283523 4.413980e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
103 2.769864e-05 0.00286293 4.531408e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
104 2.769864e-05 0.00289062 4.581773e-04 12 1.831055e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
105 3.676471e-05 0.00292739 4.718263e-04 13 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
106 3.676471e-05 0.00296415 4.874757e-04 13 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
107 1.671123e-05 0.00298087 4.945768e-04 13 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
108 1.671123e-05 0.00299758 5.006259e-04 13 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
109 1.671123e-05 0.00301429 5.066997e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
110 1.671123e-05 0.00303100 5.130279e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
111 1.671123e-05 0.00304771 5.192737e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
112 1.671123e-05 0.00306442 5.256282e-04 13 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
113 1.671123e-05 0.00308113 5.321405e-04 13 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
114 1.671123e-05 0.00309784 5.387556e-04 13 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
115 1.671123e-05 0.00311456 5.452184e-04 12 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
116 1.671123e-05 0.00313127 5.520229e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
117 1.921791e-05 0.00315048 5.600790e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
118 2.147885e-05 0.00317196 5.698032e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
119 2.454725e-05 0.00319651 5.812956e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
120 2.659286e-05 0.00322310 5.941719e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
121 2.659286e-05 0.00324970 6.075375e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
122 2.954762e-05 0.00327924 6.228935e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
123 2.954762e-05 0.00330879 6.386764e-04 12 1.831055e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
124 2.954762e-05 0.00333834 6.397918e-04 12 2.075195e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
125 2.954762e-05 0.00336789 6.510580e-04 13 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
126 2.954762e-05 0.00339743 6.661845e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
127 1.688435e-05 0.00341432 6.751894e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
128 1.688435e-05 0.00343120 6.830027e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
129 1.688435e-05 0.00344809 6.913889e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
130 1.688435e-05 0.00346497 6.998192e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
131 1.688435e-05 0.00348186 7.083528e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
132 1.688435e-05 0.00349874 7.169139e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
133 1.688435e-05 0.00351563 7.255748e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
134 1.644737e-05 0.00353207 7.340645e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
135 1.644737e-05 0.00354852 7.426335e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
136 1.644737e-05 0.00356497 7.510522e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
137 1.644737e-05 0.00358141 7.578736e-04 13 2.136230e-02 -8.178711e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
138 1.644737e-05 0.00359786 7.666641e-04 13 2.136230e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
139 1.644737e-05 0.00361431 7.757959e-04 13 2.136230e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
140 1.644737e-05 0.00363076 7.850300e-04 13 2.136230e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
141 1.644737e-05 0.00364720 7.944535e-04 13 2.136230e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
142 1.644737e-05 0.00366365 8.039718e-04 13 2.136230e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
143 1.644737e-05 0.00368010 8.136662e-04 13 2.136230e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
144 1.644737e-05 0.00369655 8.234752e-04 12 2.136230e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
145 1.644737e-05 0.00371299 8.329244e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
146 1.918860e-05 0.00373218 8.446264e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
147 1.918860e-05 0.00375137 8.567215e-04 12 2.075195e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
148 1.918860e-05 0.00377056 8.685884e-04 12 2.319336e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
149 1.918860e-05 0.00378975 8.767683e-04 12 2.319336e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
150 1.918860e-05 0.00380894 8.875989e-04 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
151 1.918860e-05 0.00382812 8.991270e-04 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
152 3.125000e-05 0.00385937 9.186171e-04 13 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
153 3.298611e-05 0.00389236 9.400259e-04 13 2.746582e-02 -2.075195e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
154 1.699285e-05 0.00390935 9.502950e-04 13 2.746582e-02 -2.075195e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
155 1.699285e-05 0.00392635 9.599936e-04 13 2.258301e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
156 1.699285e-05 0.00394334 9.701151e-04 13 2.258301e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
157 1.699285e-05 0.00396033 9.807114e-04 12 2.258301e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
158 1.699285e-05 0.00397733 9.909669e-04 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
159 1.982499e-05 0.00399715 1.003611e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
160 2.171308e-05 0.00401886 1.018446e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
161 2.412564e-05 0.00404299 1.035162e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
162 2.563350e-05 0.00406862 1.053333e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
163 2.746446e-05 0.00409609 1.073162e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
164 2.975317e-05 0.00412584 1.095028e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
165 2.975317e-05 0.00415559 1.117488e-03 12 2.319336e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
166 3.305907e-05 0.00418865 1.126258e-03 12 2.563477e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
167 3.305907e-05 0.00422171 1.147261e-03 13 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
168 3.305907e-05 0.00425477 1.171522e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
169 1.652954e-05 0.00427130 1.184177e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
170 1.652954e-05 0.00428783 1.195661e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
171 1.652954e-05 0.00430436 1.207683e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
172 1.652954e-05 0.00432089 1.219810e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
173 1.652954e-05 0.00433742 1.232235e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
174 1.652954e-05 0.00435395 1.244663e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
175 1.652954e-05 0.00437048 1.257213e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
176 1.652954e-05 0.00438701 1.269103e-03 12 2.502441e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
177 1.652954e-05 0.00440354 1.280236e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
178 1.652954e-05 0.00442007 1.293117e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
179 1.652954e-05 0.00443660 1.306554e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
180 1.652954e-05 0.00445312 1.320038e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
181 2.604167e-05 0.00447917 1.341445e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
182 2.852183e-05 0.00450769 1.365397e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
