MAXlevel 13, Oh 3.0e-02, Oha 6.1e-04, Bo 0.000, zWall 4, Ldomain 10, drillAMR 1
i dt t ke maxlevel r_b z_b r_base z_base q_jet q_l
22 3.483524e-05 0.00055533 3.697187e-05 11 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
23 3.483524e-05 0.00059016 3.833799e-05 12 1.708984e-02 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
24 3.483524e-05 0.00062500 4.125245e-05 12 1.831055e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
25 4.807692e-05 0.00067308 4.423864e-05 12 1.831055e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
26 4.807692e-05 0.00072115 4.536806e-05 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
27 4.807692e-05 0.00076923 4.732602e-05 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
28 4.807692e-05 0.00081731 4.954545e-05 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
29 4.807692e-05 0.00086538 5.199510e-05 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
30 4.807692e-05 0.00091346 5.476810e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
31 4.807692e-05 0.00096154 5.788261e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
32 4.807692e-05 0.00100962 6.136615e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
33 4.807692e-05 0.00105769 6.524520e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
34 4.807692e-05 0.00110577 6.953195e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
35 4.807692e-05 0.00115385 7.426169e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
36 4.807692e-05 0.00120192 7.936838e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
37 4.807692e-05 0.00125000 8.490936e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
38 4.807692e-05 0.00129808 9.089455e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
39 4.807692e-05 0.00134615 9.731162e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
40 4.807692e-05 0.00139423 1.041645e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
41 4.807692e-05 0.00144231 1.114045e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
42 4.807692e-05 0.00149038 1.190560e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
43 4.807692e-05 0.00153846 1.270901e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
44 4.807692e-05 0.00158654 1.353722e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
45 4.807692e-05 0.00163462 1.440678e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
46 4.807692e-05 0.00168269 1.530625e-04 12 1.342773e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
47 4.807692e-05 0.00173077 1.624930e-04 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
48 4.807692e-05 0.00177885 1.659960e-04 12 1.342773e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
49 4.807692e-05 0.00182692 1.745377e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
50 4.807692e-05 0.00187500 1.833746e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
51 4.807692e-05 0.00192308 1.930260e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
52 4.807692e-05 0.00197115 2.030004e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
53 4.807692e-05 0.00201923 2.132363e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
54 4.807692e-05 0.00206731 2.237892e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
55 4.807692e-05 0.00211538 2.346727e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
56 4.807692e-05 0.00216346 2.457534e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
57 4.807692e-05 0.00221154 2.572519e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
58 4.807692e-05 0.00225962 2.690012e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
59 4.807692e-05 0.00230769 2.813705e-04 12 1.342773e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
60 4.807692e-05 0.00235577 2.940854e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
61 4.807692e-05 0.00240385 3.025219e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
62 4.807692e-05 0.00245192 3.150862e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
63 4.807692e-05 0.00250000 3.289723e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
64 4.807692e-05 0.00254808 3.436725e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
65 4.807692e-05 0.00259615 3.591310e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
66 4.807692e-05 0.00264423 3.752065e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
67 4.807692e-05 0.00269231 3.916046e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
68 4.807692e-05 0.00274038 4.087988e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
69 4.807692e-05 0.00278846 4.266718e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
70 4.807692e-05 0.00283654 4.452250e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
71 4.807692e-05 0.00288462 4.479205e-04 12 1.831055e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
72 4.807692e-05 0.00293269 4.631847e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
73 4.807692e-05 0.00298077 4.826413e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
74 4.807692e-05 0.00302885 5.035777e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
75 4.807692e-05 0.00307692 5.253504e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
76 4.807692e-05 0.00312500 5.475088e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
77 4.807692e-05 0.00317308 5.696461e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
78 4.807692e-05 0.00322115 5.921923e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
79 4.807692e-05 0.00326923 6.158054e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
80 4.807692e-05 0.00331731 6.401379e-04 12 1.831055e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
81 4.807692e-05 0.00336538 6.452200e-04 12 2.075195e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
82 4.807692e-05 0.00341346 6.657504e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
83 4.807692e-05 0.00346154 6.904414e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
84 4.807692e-05 0.00350962 7.165843e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
85 4.807692e-05 0.00355769 7.435145e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
86 4.807692e-05 0.00360577 7.708855e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
87 4.807692e-05 0.00365385 7.986519e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
88 4.807692e-05 0.00370192 8.269953e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
89 4.807692e-05 0.00375000 8.559116e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
90 4.807692e-05 0.00379808 8.536291e-04 12 2.319336e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
91 4.807692e-05 0.00384615 8.754612e-04 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
92 4.807692e-05 0.00389423 9.046354e-04 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
93 4.807692e-05 0.00394231 9.360076e-04 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
94 4.807692e-05 0.00399038 9.686426e-04 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
95 4.807692e-05 0.00403846 1.001979e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
96 4.807692e-05 0.00408654 1.035579e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
97 4.807692e-05 0.00413462 1.069964e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
98 4.807692e-05 0.00418269 1.105223e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
99 4.807692e-05 0.00423077 1.107760e-03 12 2.563477e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
100 4.807692e-05 0.00427885 1.135673e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
101 4.807692e-05 0.00432692 1.170910e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
102 4.807692e-05 0.00437500 1.208368e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
103 4.807692e-05 0.00442308 1.246895e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
104 4.807692e-05 0.00447115 1.286131e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
105 4.807692e-05 0.00451923 1.324634e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
106 4.807692e-05 0.00456731 1.364820e-03 12 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
107 4.807692e-05 0.00461538 1.397795e-03 12 2.807617e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
108 4.807692e-05 0.00466346 1.433363e-03 12 2.807617e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
109 4.807692e-05 0.00471154 1.473830e-03 12 2.807617e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
110 4.807692e-05 0.00475962 1.515976e-03 12 2.807617e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
111 4.807692e-05 0.00480769 1.559338e-03 12 2.807617e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
112 4.807692e-05 0.00485577 1.603714e-03 12 2.807617e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
113 4.807692e-05 0.00490385 1.648226e-03 12 2.807617e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
114 4.807692e-05 0.00495192 1.694566e-03 12 2.807617e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
115 4.807692e-05 0.00500000 1.688232e-03 12 3.051758e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
116 4.807692e-05 0.00504808 1.721578e-03 12 3.051758e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
117 4.807692e-05 0.00509615 1.764793e-03 12 3.051758e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
118 4.807692e-05 0.00514423 1.812782e-03 12 3.051758e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
119 4.807692e-05 0.00519231 1.862089e-03 12 3.051758e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
120 4.807692e-05 0.00524038 1.912664e-03 12 3.051758e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
121 4.807692e-05 0.00528846 1.963490e-03 12 3.051758e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
122 4.807692e-05 0.00533654 2.015005e-03 12 3.051758e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
123 4.807692e-05 0.00538462 2.064419e-03 12 3.051758e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
124 4.807692e-05 0.00543269 2.104099e-03 12 3.295898e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
125 4.807692e-05 0.00548077 2.155655e-03 12 3.295898e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
126 4.807692e-05 0.00552885 2.209344e-03 12 3.295898e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
127 4.807692e-05 0.00557692 2.264034e-03 12 3.295898e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
128 4.807692e-05 0.00562500 2.320103e-03 12 3.295898e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
129 4.807692e-05 0.00567308 2.376217e-03 12 3.295898e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
130 4.807692e-05 0.00572115 2.433735e-03 12 3.295898e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
131 4.807692e-05 0.00576923 2.443006e-03 12 3.540039e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
132 4.807692e-05 0.00581731 2.491227e-03 12 3.540039e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
133 4.807692e-05 0.00586538 2.548706e-03 12 3.540039e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
134 4.807692e-05 0.00591346 2.608463e-03 12 3.540039e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
135 4.807692e-05 0.00596154 2.669723e-03 12 3.540039e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
136 4.807692e-05 0.00600962 2.730294e-03 12 3.540039e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
137 4.807692e-05 0.00605769 2.792241e-03 12 3.540039e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
138 4.807692e-05 0.00610577 2.855968e-03 12 3.540039e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
139 4.807692e-05 0.00615385 2.882849e-03 12 3.784180e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
140 4.807692e-05 0.00620192 2.941406e-03 12 3.784180e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
141 4.807692e-05 0.00625000 3.005568e-03 12 3.784180e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
142 4.807692e-05 0.00629808 3.071734e-03 12 3.784180e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
143 4.807692e-05 0.00634615 3.139259e-03 12 3.784180e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
144 4.807692e-05 0.00639423 3.204937e-03 12 3.784180e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
145 4.807692e-05 0.00644231 3.270626e-03 12 3.784180e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
146 4.807692e-05 0.00649038 3.329554e-03 12 4.028320e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
147 4.807692e-05 0.00653846 3.395807e-03 12 4.028320e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
148 4.807692e-05 0.00658654 3.466502e-03 12 4.028320e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
149 4.807692e-05 0.00663462 3.538140e-03 12 4.028320e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
150 4.807692e-05 0.00668269 3.611030e-03 12 4.028320e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
151 4.807692e-05 0.00673077 3.684971e-03 12 4.028320e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
152 4.807692e-05 0.00677885 3.757436e-03 12 4.028320e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
153 4.807692e-05 0.00682692 3.822287e-03 12 4.272461e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
154 4.807692e-05 0.00687500 3.881694e-03 12 4.272461e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
155 4.807692e-05 0.00692308 3.953512e-03 12 4.272461e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
156 4.807692e-05 0.00697115 4.029503e-03 12 4.272461e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
157 4.807692e-05 0.00701923 4.105013e-03 12 4.272461e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
158 4.807692e-05 0.00706731 4.183775e-03 12 4.272461e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
159 4.807692e-05 0.00711538 4.262272e-03 12 4.272461e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
160 4.807692e-05 0.00716346 4.339806e-03 12 4.272461e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
161 4.807692e-05 0.00721154 4.382653e-03 12 4.516602e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
162 4.807692e-05 0.00725962 4.457810e-03 12 4.516602e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
163 4.807692e-05 0.00730769 4.537568e-03 12 4.516602e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
164 4.807692e-05 0.00735577 4.619297e-03 12 4.516602e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
165 4.807692e-05 0.00740385 4.702993e-03 12 4.516602e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
166 4.807692e-05 0.00745192 4.785130e-03 12 4.516602e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
167 4.807692e-05 0.00750000 4.863202e-03 12 4.516602e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
168 4.807692e-05 0.00754808 4.871535e-03 12 4.760742e-02 -1.489258e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
169 4.807692e-05 0.00759615 4.942292e-03 12 4.760742e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
170 4.807692e-05 0.00764423 5.025611e-03 12 4.760742e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
171 4.807692e-05 0.00769231 5.110838e-03 12 4.760742e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
172 4.807692e-05 0.00774038 5.197510e-03 12 4.760742e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
173 4.807692e-05 0.00778846 5.283425e-03 12 4.760742e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
174 4.807692e-05 0.00783654 5.373937e-03 12 4.760742e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
175 4.807692e-05 0.00788462 5.459049e-03 12 4.760742e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
176 4.807692e-05 0.00793269 5.518667e-03 12 5.004883e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
177 4.807692e-05 0.00798077 5.606121e-03 12 5.004883e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
178 4.807692e-05 0.00802885 5.697863e-03 12 5.004883e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
179 4.807692e-05 0.00807692 5.792033e-03 12 5.004883e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
180 4.807692e-05 0.00812500 5.887036e-03 12 5.004883e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
