MAXlevel 15, Oh 3.0e-02, Oha 6.0e-04, Bo 0.000, zWall 4, Ldomain 10, drillAMR 1
i dt t ke maxlevel r_b z_b r_base z_base q_jet q_l
0 8.646841e-09 0.00000000 0.000000e+00 14 1.968384e-02 -9.155273e-05 2.136230e-03 -2.020203e+00 0.000000e+00 0.000000e+00
1 8.646841e-09 0.00000001 1.355741e-12 13 1.922607e-02 -2.008057e-02 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
2 5.540474e-07 0.00000056 8.077998e-10 13 1.892090e-02 -2.038574e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
3 2.048517e-06 0.00000261 7.580315e-09 13 1.892090e-02 -2.038574e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
4 3.339974e-06 0.00000595 3.071518e-08 13 1.892090e-02 -2.038574e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
5 4.554510e-06 0.00001051 8.789874e-08 13 1.892090e-02 -2.038574e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
6 5.605550e-06 0.00001611 1.937747e-07 13 1.892090e-02 -2.038574e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
7 6.673274e-06 0.00002278 3.634892e-07 13 1.770020e-02 -8.544922e-04 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
8 7.414749e-06 0.00003020 5.994431e-07 13 1.770020e-02 -8.544922e-04 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
9 8.403382e-06 0.00003860 9.178456e-07 13 1.770020e-02 -8.544922e-04 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
10 9.049796e-06 0.00004765 1.311526e-06 13 1.770020e-02 -8.544922e-04 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
11 9.872505e-06 0.00005752 1.790243e-06 13 1.770020e-02 -8.544922e-04 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
12 9.872505e-06 0.00006740 2.311367e-06 12 1.770020e-02 -8.544922e-04 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
13 1.110657e-05 0.00007850 2.837864e-06 12 1.831055e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
14 1.295766e-05 0.00009146 3.528480e-06 12 1.831055e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
15 1.619708e-05 0.00010766 4.482993e-06 12 1.586914e-02 -2.685547e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
16 1.619708e-05 0.00012386 5.474003e-06 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
17 1.619708e-05 0.00014005 6.486814e-06 12 1.586914e-02 -2.685547e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
18 1.619708e-05 0.00015625 7.505160e-06 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
19 2.717391e-05 0.00018342 9.171403e-06 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
20 2.846791e-05 0.00021189 1.089452e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
21 2.996622e-05 0.00024186 1.265093e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
22 3.172894e-05 0.00027359 1.444563e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
23 3.384420e-05 0.00030743 1.627368e-05 12 1.586914e-02 -2.685547e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
24 3.384420e-05 0.00034128 1.801922e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
25 3.384420e-05 0.00037512 1.969611e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
26 3.692095e-05 0.00041204 2.144992e-05 12 1.586914e-02 -2.685547e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
27 3.692095e-05 0.00044896 2.316193e-05 12 1.586914e-02 -2.685547e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
28 3.692095e-05 0.00048588 2.485724e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
29 3.692095e-05 0.00052280 2.655949e-05 12 1.586914e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
30 3.692095e-05 0.00055972 2.829025e-05 11 1.098633e-02 -5.126953e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
31 3.692095e-05 0.00059665 2.939938e-05 12 1.708984e-02 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
32 4.615118e-05 0.00064280 3.293130e-05 12 1.831055e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
33 4.615118e-05 0.00068895 3.610616e-05 12 1.831055e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
34 4.615118e-05 0.00073510 3.820551e-05 12 8.544922e-03 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
35 4.615118e-05 0.00078125 4.103911e-05 12 8.544922e-03 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
36 4.807692e-05 0.00082933 4.428881e-05 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
37 4.807692e-05 0.00087740 4.783421e-05 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
38 4.807692e-05 0.00092548 5.163595e-05 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
39 4.807692e-05 0.00097356 5.573227e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
40 4.807692e-05 0.00102163 6.011547e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
41 4.807692e-05 0.00106971 6.476977e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
42 4.807692e-05 0.00111779 6.971884e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
43 4.807692e-05 0.00116587 7.495184e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
44 4.807692e-05 0.00121394 8.046868e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
45 4.807692e-05 0.00126202 8.619770e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
46 4.807692e-05 0.00131010 9.218539e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
47 4.807692e-05 0.00135817 9.842403e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
48 4.807692e-05 0.00140625 1.049311e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
49 4.807692e-05 0.00145433 1.116348e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
50 4.807692e-05 0.00150240 1.186495e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
51 4.807692e-05 0.00155048 1.259372e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
52 4.807692e-05 0.00159856 1.334079e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
53 4.807692e-05 0.00164663 1.412323e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
54 4.807692e-05 0.00169471 1.493025e-04 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
55 4.807692e-05 0.00174279 1.578236e-04 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
56 4.807692e-05 0.00179087 1.639975e-04 12 1.342773e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
57 4.807692e-05 0.00183894 1.724042e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
58 4.807692e-05 0.00188702 1.815267e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
59 4.807692e-05 0.00193510 1.911350e-04 13 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
60 4.807692e-05 0.00198317 2.011521e-04 13 1.525879e-02 -1.550293e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
61 1.602564e-05 0.00199920 2.047729e-04 13 1.525879e-02 -1.550293e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
62 1.602564e-05 0.00201522 2.075375e-04 12 1.281738e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
63 1.602564e-05 0.00203125 2.105468e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
64 1.953125e-05 0.00205078 2.143812e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
65 2.242477e-05 0.00207321 2.193881e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
66 2.429350e-05 0.00209750 2.250034e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
67 2.660717e-05 0.00212411 2.313626e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
68 2.800754e-05 0.00215211 2.381835e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
69 2.965505e-05 0.00218177 2.456071e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
70 3.163205e-05 0.00221340 2.538983e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
71 3.163205e-05 0.00224503 2.624869e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
72 3.426805e-05 0.00227930 2.719676e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
73 3.426805e-05 0.00231357 2.818317e-04 12 1.342773e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
74 3.426805e-05 0.00234784 2.919659e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
75 3.426805e-05 0.00238211 2.952136e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
76 3.426805e-05 0.00241637 3.033248e-04 13 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
77 3.426805e-05 0.00245064 3.135151e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
78 1.581602e-05 0.00246646 3.186236e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
79 1.581602e-05 0.00248227 3.229780e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
80 1.581602e-05 0.00249809 3.274635e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
81 1.581602e-05 0.00251391 3.319756e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
82 1.581602e-05 0.00252972 3.364869e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
83 1.581602e-05 0.00254554 3.410631e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
84 1.581602e-05 0.00256135 3.457151e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
85 1.581602e-05 0.00257717 3.504833e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
86 1.581602e-05 0.00259299 3.553001e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
87 1.581602e-05 0.00260880 3.602214e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
88 1.581602e-05 0.00262462 3.652522e-04 12 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
89 1.581602e-05 0.00264043 3.702790e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
90 1.581602e-05 0.00265625 3.754504e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
91 2.232143e-05 0.00267857 3.831720e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
92 2.410714e-05 0.00270268 3.916264e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
93 2.629870e-05 0.00272898 4.010518e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
94 2.761364e-05 0.00275659 4.113414e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
95 2.914773e-05 0.00278574 4.224851e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
96 3.096946e-05 0.00281671 4.345190e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
97 3.318156e-05 0.00284989 4.478985e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
98 3.318156e-05 0.00288307 4.495667e-04 12 1.831055e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
99 3.318156e-05 0.00291625 4.592892e-04 13 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
100 3.649972e-05 0.00295275 4.736686e-04 14 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
101 1.642487e-05 0.00296918 4.806555e-04 14 2.349854e-02 -1.770020e-03 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
102 6.001396e-06 0.00297518 4.839047e-04 14 2.349854e-02 -1.770020e-03 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
103 6.001396e-06 0.00298118 4.847786e-04 14 1.739502e-02 -1.031494e-02 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
104 6.001396e-06 0.00298718 4.865070e-04 13 1.739502e-02 -1.031494e-02 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
105 6.001396e-06 0.00299318 4.882991e-04 13 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
106 6.858739e-06 0.00300004 4.903547e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
107 7.811341e-06 0.00300785 4.931257e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
108 8.543655e-06 0.00301640 4.963428e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
109 9.459046e-06 0.00302586 5.000685e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
110 9.822856e-06 0.00303568 5.041248e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
111 1.067702e-05 0.00304636 5.087178e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
112 1.118545e-05 0.00305754 5.136856e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
113 1.177415e-05 0.00306932 5.191735e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
114 1.177415e-05 0.00308109 5.248636e-04 13 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
115 1.251004e-05 0.00309360 5.311119e-04 13 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
116 1.251004e-05 0.00310611 5.374830e-04 13 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
117 1.347235e-05 0.00311958 5.443075e-04 12 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
118 1.347235e-05 0.00313305 5.511459e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
119 1.646620e-05 0.00314952 5.596040e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
120 1.881852e-05 0.00316834 5.696911e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
121 1.881852e-05 0.00318716 5.797954e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
122 2.352315e-05 0.00321068 5.922838e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
123 2.352315e-05 0.00323420 6.050242e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
124 2.352315e-05 0.00325773 6.177699e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
125 2.352315e-05 0.00328125 6.304931e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
126 3.125000e-05 0.00331250 6.474146e-04 12 1.831055e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
127 3.298611e-05 0.00334549 6.487281e-04 12 2.075195e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
128 3.298611e-05 0.00337847 6.607656e-04 13 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
129 3.518519e-05 0.00341366 6.778751e-04 14 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
130 1.698595e-05 0.00343064 6.858426e-04 14 2.471924e-02 -1.824951e-02 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
131 5.945083e-06 0.00343659 6.887285e-04 14 2.471924e-02 -1.824951e-02 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
132 5.945083e-06 0.00344253 6.893127e-04 14 2.471924e-02 -1.824951e-02 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
133 5.945083e-06 0.00344848 6.907359e-04 14 2.471924e-02 -1.824951e-02 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
134 5.945083e-06 0.00345442 6.922823e-04 13 1.983643e-02 -1.031494e-02 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
135 5.945083e-06 0.00346037 6.939543e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
136 6.966894e-06 0.00346734 6.960979e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
137 7.837756e-06 0.00347517 6.991668e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
138 8.621532e-06 0.00348379 7.031133e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
139 9.387890e-06 0.00349318 7.080204e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
140 1.007481e-05 0.00350326 7.139151e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
141 1.060506e-05 0.00351386 7.207953e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
142 1.121107e-05 0.00352507 7.286035e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
143 1.155079e-05 0.00353662 7.370834e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
144 1.232085e-05 0.00354895 7.464606e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
145 1.276088e-05 0.00356171 7.564166e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
146 1.276088e-05 0.00357447 7.663950e-04 13 2.014160e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
147 1.327131e-05 0.00358774 7.738143e-04 12 2.136230e-02 -8.178711e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
148 1.327131e-05 0.00360101 7.818707e-04 13 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
149 1.526201e-05 0.00361627 7.915297e-04 13 2.136230e-02 -1.062012e-02 3.051758e-03 -2.019897e+00 -3.084599e-09 -2.526903e-06
150 1.526201e-05 0.00363153 7.982593e-04 13 2.136230e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
151 1.526201e-05 0.00364680 8.033253e-04 13 2.136230e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
152 1.526201e-05 0.00366206 8.085060e-04 13 2.136230e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
153 1.526201e-05 0.00367732 8.139975e-04 13 2.136230e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
154 1.526201e-05 0.00369258 8.198424e-04 13 2.136230e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
155 1.526201e-05 0.00370784 8.261356e-04 13 2.136230e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
156 1.526201e-05 0.00372311 8.328050e-04 12 2.136230e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
157 1.526201e-05 0.00373837 8.395053e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
158 1.865357e-05 0.00375702 8.495404e-04 12 2.075195e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
159 2.131836e-05 0.00377834 8.616631e-04 12 2.319336e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
160 2.131836e-05 0.00379966 8.728021e-04 12 2.319336e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
161 2.131836e-05 0.00382098 8.865656e-04 12 2.319336e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
162 2.842448e-05 0.00384940 9.068479e-04 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
163 2.842448e-05 0.00387783 9.286327e-04 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
164 2.842448e-05 0.00390625 9.514093e-04 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
165 3.289474e-05 0.00393914 9.787402e-04 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
166 3.289474e-05 0.00397204 1.006838e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
167 3.495066e-05 0.00400699 1.037220e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
168 3.495066e-05 0.00404194 1.067858e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
169 3.763917e-05 0.00407958 1.100411e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
170 3.763917e-05 0.00411722 1.133085e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
171 3.763917e-05 0.00415486 1.165611e-03 12 2.319336e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
172 3.763917e-05 0.00419250 1.174700e-03 12 2.563477e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
173 3.763917e-05 0.00423014 1.199463e-03 13 2.563477e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
174 3.763917e-05 0.00426778 1.227589e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
175 1.646714e-05 0.00428424 1.235683e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
176 1.646714e-05 0.00430071 1.241246e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
177 1.646714e-05 0.00431718 1.247332e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
178 1.646714e-05 0.00433364 1.253880e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
179 1.646714e-05 0.00435011 1.261135e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
180 1.646714e-05 0.00436658 1.269066e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
181 1.646714e-05 0.00438305 1.278095e-03 13 2.502441e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
