MAXlevel 15, Oh 3.0e-02, Oha 6.0e-04, Bo 0.000, zWall 4, Ldomain 10, drillAMR 1
i dt t ke maxlevel r_b z_b r_base z_base q_jet q_l
30 3.692095e-05 0.00055972 2.829873e-05 11 1.098633e-02 -5.126953e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
31 3.692095e-05 0.00059665 2.940728e-05 12 1.708984e-02 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
32 4.615118e-05 0.00064280 3.293787e-05 12 1.831055e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
33 4.615118e-05 0.00068895 3.611015e-05 12 1.831055e-02 -2.441406e-04 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
34 4.615118e-05 0.00073510 3.820738e-05 12 8.544922e-03 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
35 4.615118e-05 0.00078125 4.103949e-05 12 8.544922e-03 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
36 4.807692e-05 0.00082933 4.428840e-05 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
37 4.807692e-05 0.00087740 4.783373e-05 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
38 4.807692e-05 0.00092548 5.163617e-05 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
39 4.807692e-05 0.00097356 5.573383e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
40 4.807692e-05 0.00102163 6.011894e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
41 4.807692e-05 0.00106971 6.477565e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
42 4.807692e-05 0.00111779 6.972754e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
43 4.807692e-05 0.00116587 7.496359e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
44 4.807692e-05 0.00121394 8.048347e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
45 4.807692e-05 0.00126202 8.621559e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
46 4.807692e-05 0.00131010 9.220632e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
47 4.807692e-05 0.00135817 9.844778e-05 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
48 4.807692e-05 0.00140625 1.049574e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
49 4.807692e-05 0.00145433 1.116633e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
50 4.807692e-05 0.00150240 1.186795e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
51 4.807692e-05 0.00155048 1.259675e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
52 4.807692e-05 0.00159856 1.334379e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
53 4.807692e-05 0.00164663 1.412610e-04 12 1.098633e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
54 4.807692e-05 0.00169471 1.493290e-04 12 1.098633e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
55 4.807692e-05 0.00174279 1.578470e-04 12 1.342773e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
56 4.807692e-05 0.00179087 1.640075e-04 12 1.342773e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
57 4.807692e-05 0.00183894 1.724064e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
58 4.807692e-05 0.00188702 1.815237e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
59 4.807692e-05 0.00193510 1.911279e-04 13 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
60 4.807692e-05 0.00198317 2.011420e-04 13 1.525879e-02 -1.550293e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
61 1.602564e-05 0.00199920 2.047607e-04 13 1.525879e-02 -1.550293e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
62 1.602564e-05 0.00201522 2.075262e-04 12 1.281738e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
63 1.602564e-05 0.00203125 2.105344e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
64 1.953125e-05 0.00205078 2.143682e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
65 2.242477e-05 0.00207321 2.193751e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
66 2.429350e-05 0.00209750 2.249909e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
67 2.660717e-05 0.00212411 2.313509e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
68 2.800754e-05 0.00215211 2.381729e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
69 2.965505e-05 0.00218177 2.455980e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
70 3.163205e-05 0.00221340 2.538915e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
71 3.163205e-05 0.00224503 2.624824e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
72 3.426805e-05 0.00227930 2.719658e-04 12 1.342773e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
73 3.426805e-05 0.00231357 2.818328e-04 12 1.342773e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
74 3.426805e-05 0.00234784 2.919696e-04 12 1.342773e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
75 3.426805e-05 0.00238211 2.952098e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
76 3.426805e-05 0.00241637 3.033373e-04 13 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
77 3.426805e-05 0.00245064 3.135469e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
78 1.581602e-05 0.00246646 3.186558e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
79 1.581602e-05 0.00248227 3.230084e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
80 1.581602e-05 0.00249809 3.274921e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
81 1.581602e-05 0.00251391 3.320021e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
82 1.581602e-05 0.00252972 3.365101e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
83 1.581602e-05 0.00254554 3.410850e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
84 1.581602e-05 0.00256135 3.457331e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
85 1.581602e-05 0.00257717 3.504993e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
86 1.581602e-05 0.00259299 3.553137e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
87 1.581602e-05 0.00260880 3.602335e-04 13 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
88 1.581602e-05 0.00262462 3.652634e-04 12 1.525879e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
89 1.581602e-05 0.00264043 3.702887e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
90 1.581602e-05 0.00265625 3.754595e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
91 2.232143e-05 0.00267857 3.831808e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
92 2.410714e-05 0.00270268 3.916355e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
93 2.629870e-05 0.00272898 4.010618e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
94 2.761364e-05 0.00275659 4.113536e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
95 2.914773e-05 0.00278574 4.224999e-04 12 1.586914e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
96 3.096946e-05 0.00281671 4.345380e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
97 3.318156e-05 0.00284989 4.479229e-04 12 1.586914e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
98 3.318156e-05 0.00288307 4.495729e-04 12 1.831055e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
99 3.318156e-05 0.00291625 4.592874e-04 13 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
100 3.649972e-05 0.00295275 4.736665e-04 14 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
101 1.642487e-05 0.00296918 4.806519e-04 14 2.349854e-02 -1.770020e-03 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
102 6.001396e-06 0.00297518 4.838981e-04 14 2.349854e-02 -1.770020e-03 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
103 6.001396e-06 0.00298118 4.847685e-04 14 1.739502e-02 -1.031494e-02 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
104 6.001396e-06 0.00298718 4.864917e-04 13 1.739502e-02 -1.031494e-02 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
105 6.001396e-06 0.00299318 4.882792e-04 13 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
106 6.858739e-06 0.00300004 4.903303e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
107 7.811341e-06 0.00300785 4.930971e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
108 8.543655e-06 0.00301640 4.963112e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
109 9.459046e-06 0.00302586 5.000354e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
110 9.822856e-06 0.00303568 5.040921e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
111 1.067702e-05 0.00304636 5.086876e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
112 1.118545e-05 0.00305754 5.136596e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
113 1.177415e-05 0.00306932 5.191544e-04 13 1.770020e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
114 1.177415e-05 0.00308109 5.248526e-04 13 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
115 1.251004e-05 0.00309360 5.311109e-04 13 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
116 1.251004e-05 0.00310611 5.374923e-04 13 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
117 1.347235e-05 0.00311958 5.443322e-04 12 1.770020e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
118 1.347235e-05 0.00313305 5.511786e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
119 1.646620e-05 0.00314952 5.596484e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
120 1.881852e-05 0.00316834 5.697464e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
121 1.881852e-05 0.00318716 5.798589e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
122 2.352315e-05 0.00321068 5.923551e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
123 2.352315e-05 0.00323420 6.051010e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
124 2.352315e-05 0.00325773 6.178490e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
125 2.352315e-05 0.00328125 6.305765e-04 12 1.831055e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
126 3.125000e-05 0.00331250 6.475016e-04 12 1.831055e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
127 3.298611e-05 0.00334549 6.487787e-04 12 2.075195e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
128 3.298611e-05 0.00337847 6.607929e-04 13 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
129 3.518519e-05 0.00341366 6.778919e-04 14 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
130 1.698595e-05 0.00343064 6.858509e-04 15 2.471924e-02 -1.824951e-02 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
131 5.945083e-06 0.00343659 6.887827e-04 15 2.548218e-02 -1.870728e-02 1.525879e-04 -2.020050e+00 0.000000e+00 0.000000e+00
132 2.125165e-06 0.00343871 6.912220e-04 15 2.578735e-02 -1.617432e-03 1.525879e-04 -2.020050e+00 0.000000e+00 0.000000e+00
133 2.125165e-06 0.00344084 6.887704e-04 15 2.548218e-02 -1.870728e-02 1.525879e-04 -2.020050e+00 0.000000e+00 0.000000e+00
134 2.125165e-06 0.00344296 6.883207e-04 15 2.548218e-02 -1.870728e-02 1.525879e-04 -2.020050e+00 0.000000e+00 0.000000e+00
135 2.125165e-06 0.00344509 6.880172e-04 15 2.548218e-02 -1.870728e-02 1.525879e-04 -2.020050e+00 0.000000e+00 0.000000e+00
136 2.125165e-06 0.00344721 6.880150e-04 14 2.548218e-02 -1.870728e-02 1.525879e-04 -2.020050e+00 0.000000e+00 0.000000e+00
137 2.125165e-06 0.00344934 6.881200e-04 14 2.471924e-02 -1.824951e-02 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
138 2.469787e-06 0.00345181 6.884856e-04 13 1.983643e-02 -1.031494e-02 3.051758e-04 -2.020203e+00 0.000000e+00 0.000000e+00
139 2.787980e-06 0.00345460 6.892822e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
140 4.068944e-06 0.00345867 6.912340e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
141 5.265692e-06 0.00346393 6.948807e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
142 6.318831e-06 0.00347025 7.007246e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
143 7.266656e-06 0.00347752 7.091289e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
144 8.089296e-06 0.00348561 7.202689e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
145 8.949859e-06 0.00349456 7.343065e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
146 9.356671e-06 0.00350391 7.503832e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
147 9.813094e-06 0.00351373 7.681903e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
148 1.006471e-05 0.00352379 7.867864e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
149 1.033673e-05 0.00353413 8.056516e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
150 1.033673e-05 0.00354446 8.236902e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
151 1.033673e-05 0.00355480 8.403610e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
152 1.033673e-05 0.00356514 8.551695e-04 13 2.014160e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
153 1.033673e-05 0.00357547 8.675882e-04 13 2.014160e-02 -9.399414e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
154 1.033673e-05 0.00358581 8.777263e-04 12 2.136230e-02 -8.178711e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
155 1.033673e-05 0.00359615 8.819007e-04 13 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
156 1.148526e-05 0.00360763 8.845274e-04 13 2.136230e-02 -8.178711e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
157 1.148526e-05 0.00361912 8.775504e-04 13 2.136230e-02 -8.178711e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
158 1.148526e-05 0.00363060 8.652576e-04 13 2.136230e-02 -8.178711e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
159 1.198462e-05 0.00364259 8.533444e-04 13 2.136230e-02 -8.178711e-03 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
160 1.198462e-05 0.00365457 8.429506e-04 12 2.136230e-02 -1.184082e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
161 1.258385e-05 0.00366716 8.339872e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
162 1.593954e-05 0.00368310 8.273283e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
163 1.859613e-05 0.00370169 8.263576e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
164 2.045574e-05 0.00372215 8.327958e-04 12 2.075195e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
165 2.301271e-05 0.00374516 8.485972e-04 12 2.075195e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
166 2.301271e-05 0.00376817 8.725517e-04 12 2.075195e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
167 2.761525e-05 0.00379579 9.024421e-04 12 2.319336e-02 -7.568359e-03 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
168 2.761525e-05 0.00382340 9.431821e-04 13 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
169 2.761525e-05 0.00385102 9.883493e-04 13 2.746582e-02 -8.544922e-04 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
170 1.380763e-05 0.00386483 1.005387e-03 13 2.746582e-02 -8.544922e-04 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
171 1.380763e-05 0.00387863 1.016835e-03 13 2.258301e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
172 1.380763e-05 0.00389244 1.025989e-03 13 2.258301e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
173 1.380763e-05 0.00390625 1.032942e-03 13 2.258301e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
174 1.644737e-05 0.00392270 1.039260e-03 13 2.258301e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
175 1.644737e-05 0.00393914 1.044067e-03 13 2.258301e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
176 1.644737e-05 0.00395559 1.047571e-03 13 2.258301e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
177 1.644737e-05 0.00397204 1.050194e-03 12 2.258301e-02 -1.062012e-02 6.103516e-04 -2.019897e+00 0.000000e+00 0.000000e+00
178 1.644737e-05 0.00398849 1.050325e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
179 1.918860e-05 0.00400768 1.051680e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
180 2.110746e-05 0.00402878 1.055314e-03 12 2.319336e-02 -1.000977e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
